case_id,customer_id,card_id,opened_at,closed_at,outcome,pattern,first_fraud_txn_id,txn_id,n_txns,exposure_usd,connected_card_ids_str,actions_taken,report_filed,analyst_notes
CC-4493,C12144,C12144-K2,2016-10-07 07:09:06,2016-10-11 00:09:06,confirmed_fraud,account_takeover,3340466.0,3340554,2,153.96,,CREATE_CASE|BLOCK_CARD,No,Case CC-4493: cardholder C12144 reported unrecognized activity on card C12144-K2. 2 transaction(s) between 2016-10-06 and 2016-10-07 totaling $153.96 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-4494,C01982,C01982-K2,2016-10-07 07:42:21,2016-10-10 04:42:21,confirmed_fraud,out_of_region_use,3337921.0,3337921,1,117.0,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4494: cardholder C01982 reported unrecognized activity on card C01982-K2. 1 transaction(s) between 2016-10-06 and 2016-10-06 totaling $117.00 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-4495,C01909,C01909-K2,2016-10-07 07:55:54,2016-10-12 22:55:54,confirmed_fraud,out_of_region_use,3338587.0,3338587,5,1213.94,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4495: cardholder C01909 reported unrecognized activity on card C01909-K2. 5 transaction(s) between 2016-10-06 and 2016-10-06 totaling $1,213.94 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-4495,C01909,C01909-K2,2016-10-07 07:55:54,2016-10-12 22:55:54,confirmed_fraud,out_of_region_use,3338587.0,3339926,5,1213.94,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4495: cardholder C01909 reported unrecognized activity on card C01909-K2. 5 transaction(s) between 2016-10-06 and 2016-10-06 totaling $1,213.94 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-4495,C01909,C01909-K2,2016-10-07 07:55:54,2016-10-12 22:55:54,confirmed_fraud,out_of_region_use,3338587.0,3339950,5,1213.94,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4495: cardholder C01909 reported unrecognized activity on card C01909-K2. 5 transaction(s) between 2016-10-06 and 2016-10-06 totaling $1,213.94 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-4495,C01909,C01909-K2,2016-10-07 07:55:54,2016-10-12 22:55:54,confirmed_fraud,out_of_region_use,3338587.0,3340112,5,1213.94,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4495: cardholder C01909 reported unrecognized activity on card C01909-K2. 5 transaction(s) between 2016-10-06 and 2016-10-06 totaling $1,213.94 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-4495,C01909,C01909-K2,2016-10-07 07:55:54,2016-10-12 22:55:54,confirmed_fraud,out_of_region_use,3338587.0,3340235,5,1213.94,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4495: cardholder C01909 reported unrecognized activity on card C01909-K2. 5 transaction(s) between 2016-10-06 and 2016-10-06 totaling $1,213.94 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-4496,C09800,C09800-K2,2016-10-07 08:23:27,2016-10-11 03:23:27,confirmed_fraud,account_takeover,3328884.0,3328884,5,310.07,,CREATE_CASE|BLOCK_CARD,No,Case CC-4496: cardholder C09800 reported unrecognized activity on card C09800-K2. 5 transaction(s) between 2016-10-03 and 2016-10-07 totaling $310.07 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed.
CC-4496,C09800,C09800-K2,2016-10-07 08:23:27,2016-10-11 03:23:27,confirmed_fraud,account_takeover,3328884.0,3328916,5,310.07,,CREATE_CASE|BLOCK_CARD,No,Case CC-4496: cardholder C09800 reported unrecognized activity on card C09800-K2. 5 transaction(s) between 2016-10-03 and 2016-10-07 totaling $310.07 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed.
CC-4496,C09800,C09800-K2,2016-10-07 08:23:27,2016-10-11 03:23:27,confirmed_fraud,account_takeover,3328884.0,3336023,5,310.07,,CREATE_CASE|BLOCK_CARD,No,Case CC-4496: cardholder C09800 reported unrecognized activity on card C09800-K2. 5 transaction(s) between 2016-10-03 and 2016-10-07 totaling $310.07 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed.
CC-4496,C09800,C09800-K2,2016-10-07 08:23:27,2016-10-11 03:23:27,confirmed_fraud,account_takeover,3328884.0,3337853,5,310.07,,CREATE_CASE|BLOCK_CARD,No,Case CC-4496: cardholder C09800 reported unrecognized activity on card C09800-K2. 5 transaction(s) between 2016-10-03 and 2016-10-07 totaling $310.07 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed.
CC-4496,C09800,C09800-K2,2016-10-07 08:23:27,2016-10-11 03:23:27,confirmed_fraud,account_takeover,3328884.0,3341129,5,310.07,,CREATE_CASE|BLOCK_CARD,No,Case CC-4496: cardholder C09800 reported unrecognized activity on card C09800-K2. 5 transaction(s) between 2016-10-03 and 2016-10-07 totaling $310.07 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed.
CC-4497,C05381,C05381-K2,2016-10-07 08:44:21,2016-10-11 23:44:21,confirmed_fraud,card_not_present_new_device,3326423.0,3326423,7,141.35,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4497: cardholder C05381 reported unrecognized activity on card C05381-K2. 7 transaction(s) between 2016-10-03 and 2016-10-06 totaling $141.35 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed."
CC-4497,C05381,C05381-K2,2016-10-07 08:44:21,2016-10-11 23:44:21,confirmed_fraud,card_not_present_new_device,3326423.0,3329621,7,141.35,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4497: cardholder C05381 reported unrecognized activity on card C05381-K2. 7 transaction(s) between 2016-10-03 and 2016-10-06 totaling $141.35 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed."
CC-4497,C05381,C05381-K2,2016-10-07 08:44:21,2016-10-11 23:44:21,confirmed_fraud,card_not_present_new_device,3326423.0,3333444,7,141.35,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4497: cardholder C05381 reported unrecognized activity on card C05381-K2. 7 transaction(s) between 2016-10-03 and 2016-10-06 totaling $141.35 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed."
CC-4497,C05381,C05381-K2,2016-10-07 08:44:21,2016-10-11 23:44:21,confirmed_fraud,card_not_present_new_device,3326423.0,3334878,7,141.35,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4497: cardholder C05381 reported unrecognized activity on card C05381-K2. 7 transaction(s) between 2016-10-03 and 2016-10-06 totaling $141.35 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed."
CC-4497,C05381,C05381-K2,2016-10-07 08:44:21,2016-10-11 23:44:21,confirmed_fraud,card_not_present_new_device,3326423.0,3339432,7,141.35,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4497: cardholder C05381 reported unrecognized activity on card C05381-K2. 7 transaction(s) between 2016-10-03 and 2016-10-06 totaling $141.35 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed."
CC-4497,C05381,C05381-K2,2016-10-07 08:44:21,2016-10-11 23:44:21,confirmed_fraud,card_not_present_new_device,3326423.0,3340421,7,141.35,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4497: cardholder C05381 reported unrecognized activity on card C05381-K2. 7 transaction(s) between 2016-10-03 and 2016-10-06 totaling $141.35 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed."
CC-4497,C05381,C05381-K2,2016-10-07 08:44:21,2016-10-11 23:44:21,confirmed_fraud,card_not_present_new_device,3326423.0,3340462,7,141.35,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4497: cardholder C05381 reported unrecognized activity on card C05381-K2. 7 transaction(s) between 2016-10-03 and 2016-10-06 totaling $141.35 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed."
CC-4498,C04105,C04105-K2,2016-10-07 08:55:43,2016-10-10 00:55:43,confirmed_fraud,account_takeover,3338079.0,3338079,3,176.9,,CREATE_CASE|BLOCK_CARD,No,Case CC-4498: cardholder C04105 reported unrecognized activity on card C04105-K2. 3 transaction(s) between 2016-10-06 and 2016-10-07 totaling $176.90 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-4498,C04105,C04105-K2,2016-10-07 08:55:43,2016-10-10 00:55:43,confirmed_fraud,account_takeover,3338079.0,3338084,3,176.9,,CREATE_CASE|BLOCK_CARD,No,Case CC-4498: cardholder C04105 reported unrecognized activity on card C04105-K2. 3 transaction(s) between 2016-10-06 and 2016-10-07 totaling $176.90 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-4498,C04105,C04105-K2,2016-10-07 08:55:43,2016-10-10 00:55:43,confirmed_fraud,account_takeover,3338079.0,3340707,3,176.9,,CREATE_CASE|BLOCK_CARD,No,Case CC-4498: cardholder C04105 reported unrecognized activity on card C04105-K2. 3 transaction(s) between 2016-10-06 and 2016-10-07 totaling $176.90 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-4499,C00329,C00329-K2,2016-10-07 09:02:16,2016-10-10 22:02:16,confirmed_fraud,out_of_region_use,3339974.0,3339974,1,117.03,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4499: cardholder C00329 reported unrecognized activity on card C00329-K2. 1 transaction(s) between 2016-10-06 and 2016-10-06 totaling $117.03 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-4500,C09246,C09246-K1,2016-10-07 09:32:46,2016-10-12 16:32:46,confirmed_fraud,card_not_present_fraud,3338696.0,3338696,2,39.7,,CREATE_CASE|BLOCK_CARD,No,Case CC-4500: cardholder C09246 reported unrecognized activity on card C09246-K1. 2 transaction(s) between 2016-10-06 and 2016-10-06 totaling $39.70 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed.
CC-4500,C09246,C09246-K1,2016-10-07 09:32:46,2016-10-12 16:32:46,confirmed_fraud,card_not_present_fraud,3338696.0,3338762,2,39.7,,CREATE_CASE|BLOCK_CARD,No,Case CC-4500: cardholder C09246 reported unrecognized activity on card C09246-K1. 2 transaction(s) between 2016-10-06 and 2016-10-06 totaling $39.70 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed.
CC-4501,C11923,C11923-K2,2016-10-07 12:05:47,2016-10-11 15:05:47,confirmed_fraud,card_testing,3302336.0,3302336,28,1508.58,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4501: cardholder C11923 reported unrecognized activity on card C11923-K2. 28 transaction(s) between 2016-09-26 and 2016-10-06 totaling $1,508.58 were confirmed fraudulent. A run of very small online authorizations followed by a larger purchase, consistent with testing a stolen card number before use. Card blocked and reissued. Customer reimbursed."
CC-4501,C11923,C11923-K2,2016-10-07 12:05:47,2016-10-11 15:05:47,confirmed_fraud,card_testing,3302336.0,3308522,28,1508.58,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4501: cardholder C11923 reported unrecognized activity on card C11923-K2. 28 transaction(s) between 2016-09-26 and 2016-10-06 totaling $1,508.58 were confirmed fraudulent. A run of very small online authorizations followed by a larger purchase, consistent with testing a stolen card number before use. Card blocked and reissued. Customer reimbursed."
CC-4501,C11923,C11923-K2,2016-10-07 12:05:47,2016-10-11 15:05:47,confirmed_fraud,card_testing,3302336.0,3308562,28,1508.58,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4501: cardholder C11923 reported unrecognized activity on card C11923-K2. 28 transaction(s) between 2016-09-26 and 2016-10-06 totaling $1,508.58 were confirmed fraudulent. A run of very small online authorizations followed by a larger purchase, consistent with testing a stolen card number before use. Card blocked and reissued. Customer reimbursed."
CC-4501,C11923,C11923-K2,2016-10-07 12:05:47,2016-10-11 15:05:47,confirmed_fraud,card_testing,3302336.0,3308616,28,1508.58,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4501: cardholder C11923 reported unrecognized activity on card C11923-K2. 28 transaction(s) between 2016-09-26 and 2016-10-06 totaling $1,508.58 were confirmed fraudulent. A run of very small online authorizations followed by a larger purchase, consistent with testing a stolen card number before use. Card blocked and reissued. Customer reimbursed."
CC-4501,C11923,C11923-K2,2016-10-07 12:05:47,2016-10-11 15:05:47,confirmed_fraud,card_testing,3302336.0,3308868,28,1508.58,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4501: cardholder C11923 reported unrecognized activity on card C11923-K2. 28 transaction(s) between 2016-09-26 and 2016-10-06 totaling $1,508.58 were confirmed fraudulent. A run of very small online authorizations followed by a larger purchase, consistent with testing a stolen card number before use. Card blocked and reissued. Customer reimbursed."
CC-4501,C11923,C11923-K2,2016-10-07 12:05:47,2016-10-11 15:05:47,confirmed_fraud,card_testing,3302336.0,3309553,28,1508.58,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4501: cardholder C11923 reported unrecognized activity on card C11923-K2. 28 transaction(s) between 2016-09-26 and 2016-10-06 totaling $1,508.58 were confirmed fraudulent. A run of very small online authorizations followed by a larger purchase, consistent with testing a stolen card number before use. Card blocked and reissued. Customer reimbursed."
